cards,class
"[2, 2, 16, 19, 19, 38, 47, 72, 72, 133, 133, 140, 140, 159, 204, 204, 245, 245, 281, 281, 292, 292, 427, 427, 444, 444, 521, 521, 527, 939]",Rogue
"[19, 138, 138, 177, 177, 281, 281, 427, 427, 497, 497, 558, 558, 642, 642, 806, 806, 850, 850, 871, 1039, 1115, 372, 372, 409, 409, 782, 1048, 1137, 1187]",Rogue
"[2, 2, 19, 19, 133, 133, 138, 138, 204, 204, 292, 292, 427, 427, 430, 521, 521, 642, 642, 527, 939, 944, 1031, 1039, 1115, 782, 972, 972, 1048, 1232]",Rogue
"[2, 2, 16, 19, 281, 427, 427, 495, 495, 534, 534, 670, 670, 825, 825, 944, 982, 982, 999, 1031, 1035, 31, 31, 155, 234, 423, 805, 805, 1046, 1046]",Rogue
"[2, 2, 133, 133, 177, 177, 204, 204, 263, 263, 281, 281, 292, 292, 367, 367, 389, 389, 427, 427, 438, 438, 521, 521, 565, 565, 670, 670, 680, 680]",Rogue
"[2, 2, 16, 16, 19, 19, 159, 159, 177, 177, 204, 204, 281, 281, 292, 292, 427, 427, 521, 521, 558, 558, 527, 939, 209, 209, 409, 409, 624, 624]",Rogue
"[2, 2, 19, 19, 41, 41, 133, 133, 159, 159, 204, 204, 267, 267, 367, 389, 389, 397, 427, 427, 430, 521, 521, 944, 944, 982, 1031, 1039, 713, 1232]",Rogue
"[2, 2, 16, 16, 19, 19, 204, 204, 246, 246, 281, 281, 292, 292, 389, 389, 430, 534, 534, 635, 635, 670, 670, 527, 939, 234, 624, 624, 1034, 1034]",Rogue
"[47, 47, 63, 63, 140, 140, 159, 159, 281, 281, 389, 389, 427, 427, 643, 643, 680, 680, 904, 904, 910, 174, 174, 361, 361, 658, 658, 731, 731, 892]",Rogue
"[2, 2, 159, 159, 177, 177, 227, 227, 281, 281, 292, 292, 427, 427, 444, 444, 521, 521, 558, 558, 565, 635, 635, 527, 209, 209, 409, 409, 449, 449]",Rogue
"[2, 2, 140, 140, 204, 204, 229, 229, 267, 267, 281, 281, 427, 427, 430, 497, 497, 617, 617, 635, 635, 527, 771, 939, 107, 107, 132, 624, 624, 784]",Rogue
"[177, 177, 204, 204, 281, 281, 292, 292, 405, 405, 427, 427, 456, 521, 521, 558, 558, 670, 670, 527, 939, 982, 982, 209, 209, 251, 251, 449, 449, 1232]",Rogue
"[2, 2, 19, 19, 159, 187, 187, 216, 216, 267, 267, 389, 389, 397, 427, 427, 495, 495, 534, 944, 944, 1031, 1035, 1115, 120, 120, 234, 572, 572, 1048]",Rogue
"[41, 41, 267, 267, 281, 281, 292, 292, 367, 367, 427, 427, 521, 521, 565, 565, 635, 635, 670, 670, 680, 680, 904, 904, 982, 982, 442, 442, 449, 449]",Rogue
