cards,class
"[85, 85, 110, 115, 139, 146, 218, 262, 282, 296, 316, 316, 465, 499, 543, 548, 567, 613, 633, 743, 804, 815, 873, 873, 964, 1013, 1164, 1190, 1246, 1251]",Mage
"[68, 68, 85, 85, 110, 110, 139, 139, 262, 282, 296, 296, 316, 316, 465, 465, 543, 567, 567, 633, 743, 743, 815, 815, 873, 873, 1013, 1013, 1251, 1232]",Mage
"[76, 76, 115, 115, 139, 139, 146, 146, 201, 201, 204, 204, 248, 248, 262, 282, 493, 923, 923, 1092, 1092, 1170, 1170, 1184, 1184, 559, 559, 980, 1232, 1254]",Mage
"[68, 109, 110, 115, 139, 146, 204, 228, 323, 465, 542, 548, 699, 716, 804, 806, 815, 939, 945, 1013, 1060, 1164, 1190, 1239, 1246, 1251, 453, 1213, 1232, 1254]",Mage
"[76, 76, 115, 115, 146, 146, 201, 201, 248, 248, 262, 282, 338, 338, 412, 412, 463, 463, 465, 465, 493, 716, 716, 860, 860, 939, 1184, 1184, 175, 1232]",Mage
"[262, 465, 465, 499, 499, 502, 502, 543, 543, 548, 567, 567, 606, 606, 613, 613, 633, 660, 677, 677, 699, 699, 945, 1239, 1251, 175, 940, 1158, 1228, 1254]",Mage
"[115, 115, 218, 218, 222, 222, 299, 299, 502, 502, 542, 543, 584, 584, 613, 613, 633, 633, 743, 743, 798, 798, 897, 897, 939, 234, 453, 572, 572, 1254]",Mage
"[68, 109, 109, 115, 115, 139, 139, 146, 146, 201, 201, 204, 204, 228, 252, 252, 282, 338, 338, 412, 412, 465, 716, 939, 960, 1184, 1184, 442, 442, 1254]",Mage
"[68, 115, 115, 218, 218, 220, 222, 222, 296, 296, 299, 299, 502, 502, 567, 584, 584, 613, 613, 633, 660, 660, 743, 743, 798, 798, 897, 897, 939, 1066]",Mage
"[85, 85, 110, 115, 115, 143, 188, 188, 218, 296, 310, 316, 316, 465, 502, 502, 543, 543, 567, 606, 613, 613, 677, 714, 716, 716, 815, 873, 1013, 1114]",Mage
"[68, 109, 110, 115, 139, 146, 204, 228, 323, 465, 542, 548, 699, 716, 804, 806, 815, 939, 945, 1013, 1060, 1164, 1190, 1239, 1246, 1251, 453, 1213, 1232, 1254]",Mage
"[115, 115, 204, 204, 228, 434, 434, 465, 465, 499, 499, 815, 815, 939, 964, 964, 1130, 1239, 1246, 1251, 713, 713, 735, 744, 868, 1019, 1019, 1243, 1254, 1253]",Mage
"[68, 218, 218, 220, 222, 222, 248, 262, 299, 323, 502, 502, 542, 542, 543, 543, 606, 606, 633, 677, 677, 798, 798, 815, 815, 897, 897, 939, 1066, 1092]",Mage
"[68, 68, 76, 76, 115, 115, 143, 146, 146, 201, 201, 204, 204, 248, 248, 282, 338, 338, 412, 412, 465, 465, 1092, 1092, 1170, 1170, 1184, 1184, 559, 559]",Mage
"[32, 32, 76, 76, 85, 85, 115, 115, 143, 146, 146, 201, 201, 204, 204, 248, 248, 338, 338, 412, 412, 699, 699, 716, 716, 945, 1184, 1184, 1239, 898]",Mage
"[76, 76, 201, 201, 248, 248, 282, 296, 296, 463, 463, 465, 465, 743, 743, 860, 860, 1092, 1092, 1130, 1130, 1170, 1170, 1184, 1184, 223, 223, 559, 559, 1135]",Mage
"[119, 119, 296, 296, 465, 465, 548, 567, 743, 743, 804, 860, 1114, 1114, 24, 90, 215, 297, 630, 651, 651, 711, 731, 750, 823, 931, 941, 954, 1059, 1142]",Mage
"[76, 76, 109, 109, 115, 115, 139, 139, 146, 146, 201, 201, 228, 248, 248, 252, 252, 282, 338, 338, 412, 412, 493, 716, 960, 1184, 1184, 442, 442, 1232]",Mage
"[110, 110, 139, 139, 201, 201, 204, 204, 228, 248, 248, 338, 338, 465, 465, 548, 548, 804, 804, 923, 923, 939, 1092, 1092, 1164, 1170, 1170, 1190, 1246, 1251]",Mage
"[49, 68, 139, 146, 201, 204, 218, 228, 282, 296, 316, 338, 412, 465, 542, 543, 548, 567, 613, 804, 939, 964, 1013, 1060, 1251, 453, 1046, 1213, 1232, 1254]",Mage
"[76, 76, 109, 109, 139, 139, 201, 201, 204, 204, 248, 248, 296, 296, 463, 463, 465, 465, 499, 542, 542, 543, 743, 743, 860, 860, 1170, 1170, 559, 559]",Mage
"[49, 68, 68, 109, 109, 115, 115, 119, 119, 139, 139, 146, 146, 201, 201, 204, 204, 228, 252, 252, 282, 341, 412, 412, 465, 542, 542, 567, 716, 1184]",Mage
"[218, 218, 220, 220, 222, 222, 296, 296, 299, 299, 502, 502, 543, 567, 584, 584, 606, 613, 633, 633, 743, 743, 798, 798, 897, 897, 939, 1066, 572, 572]",Mage
"[218, 218, 220, 220, 222, 222, 299, 299, 465, 465, 502, 502, 542, 542, 543, 543, 584, 584, 613, 613, 633, 633, 798, 798, 897, 897, 939, 1066, 572, 572]",Mage
"[146, 146, 218, 218, 296, 296, 299, 299, 465, 502, 502, 543, 543, 584, 584, 606, 606, 633, 633, 743, 743, 798, 798, 897, 897, 1066, 107, 107, 572, 1232]",Mage
"[218, 218, 222, 222, 296, 296, 299, 299, 502, 543, 543, 567, 584, 584, 613, 613, 633, 736, 736, 743, 743, 798, 798, 897, 897, 939, 1066, 572, 572, 782]",Mage
"[68, 115, 204, 218, 220, 222, 299, 419, 502, 542, 543, 567, 584, 613, 633, 660, 798, 815, 897, 939, 1060, 1066, 1251, 213, 442, 453, 572, 706, 1232, 1254]",Mage
"[85, 85, 110, 110, 115, 115, 146, 146, 218, 218, 262, 296, 296, 316, 316, 465, 465, 502, 543, 613, 743, 743, 873, 873, 964, 964, 1013, 1013, 1130, 1130]",Mage
"[32, 49, 68, 115, 139, 146, 204, 228, 248, 296, 434, 542, 567, 699, 815, 923, 945, 1013, 1060, 1190, 1239, 1246, 1251, 453, 924, 1143, 1211, 1213, 1254, 1253]",Mage
