cards,class
"[7, 7, 67, 67, 214, 214, 303, 303, 386, 407, 407, 422, 422, 491, 491, 674, 717, 717, 915, 915, 1010, 1101, 1101, 1199, 696, 1189, 1189, 1233, 1248, 1248]",Paladin
"[7, 29, 29, 214, 214, 303, 303, 328, 328, 490, 490, 508, 508, 556, 556, 701, 761, 780, 780, 869, 869, 942, 942, 943, 1127, 1128, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 102, 102, 129, 129, 214, 214, 303, 303, 351, 377, 377, 388, 490, 490, 556, 556, 674, 674, 704, 704, 943, 968, 968, 189, 189, 372, 372, 507]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 490, 490, 593, 636, 636, 761, 869, 869, 942, 942, 1127, 1216, 1216, 31, 31, 132, 332, 332, 358, 358, 1254]",Paladin
"[7, 7, 29, 29, 224, 224, 303, 303, 328, 328, 351, 556, 556, 593, 636, 717, 717, 780, 780, 869, 869, 942, 1023, 1023, 1127, 1128, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 224, 303, 303, 328, 328, 351, 556, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1023, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 224, 303, 303, 328, 328, 351, 556, 556, 717, 717, 761, 780, 780, 869, 869, 885, 885, 942, 942, 1023, 1023, 1127, 1128, 1175, 1216, 1216]",Paladin
"[102, 102, 214, 214, 303, 303, 351, 377, 490, 490, 508, 508, 556, 556, 701, 701, 761, 780, 780, 870, 870, 885, 893, 893, 943, 1037, 1037, 1128, 1128, 1175]",Paladin
"[29, 29, 303, 303, 328, 328, 330, 351, 407, 556, 556, 593, 636, 717, 869, 869, 942, 942, 1023, 1023, 1127, 1199, 1216, 1216, 234, 358, 358, 445, 445, 1254]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 351, 400, 400, 556, 556, 717, 717, 761, 780, 780, 869, 869, 870, 885, 885, 942, 1037, 1127, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 303, 303, 328, 328, 593, 636, 636, 761, 869, 869, 942, 942, 1023, 1023, 1127, 1216, 1216, 31, 31, 132, 132, 332, 332, 908, 908, 1254]",Paladin
"[7, 7, 29, 29, 67, 67, 303, 303, 328, 328, 351, 407, 407, 556, 556, 593, 717, 717, 780, 780, 869, 869, 942, 942, 1127, 1128, 1128, 1175, 1216, 1216]",Paladin
"[7, 7, 50, 50, 214, 214, 303, 303, 490, 490, 508, 508, 636, 636, 701, 701, 943, 31, 31, 39, 39, 189, 189, 449, 449, 507, 507, 441, 441, 782]",Paladin
"[29, 29, 303, 303, 328, 328, 593, 636, 636, 869, 869, 893, 893, 942, 942, 1037, 1037, 1127, 1216, 1216, 31, 31, 132, 213, 213, 332, 332, 924, 924, 1253]",Paladin
"[7, 7, 29, 29, 214, 214, 303, 303, 328, 328, 351, 400, 400, 490, 490, 508, 508, 556, 556, 780, 780, 869, 869, 943, 1037, 1037, 1127, 1128, 1128, 1175]",Paladin
"[7, 7, 67, 67, 214, 214, 303, 303, 386, 407, 407, 422, 422, 491, 491, 674, 717, 717, 915, 915, 1010, 1101, 1101, 1199, 735, 1012, 1189, 1233, 1248, 1248]",Paladin
"[7, 7, 67, 214, 214, 303, 303, 330, 407, 407, 422, 491, 674, 717, 717, 915, 915, 942, 1037, 1101, 1101, 1182, 1199, 696, 1189, 1189, 1233, 1232, 1248, 1248]",Paladin
"[7, 7, 50, 50, 214, 214, 303, 303, 351, 490, 490, 508, 508, 636, 636, 701, 701, 885, 885, 943, 39, 189, 189, 449, 449, 507, 441, 441, 1249, 1249]",Paladin
"[7, 29, 129, 224, 303, 351, 377, 404, 458, 556, 593, 636, 674, 717, 870, 893, 942, 1037, 31, 189, 332, 445, 453, 712, 924, 1019, 1028, 1135, 1213, 1243]",Paladin
"[7, 7, 129, 129, 147, 147, 214, 214, 303, 303, 407, 407, 488, 488, 796, 915, 915, 1037, 1037, 1101, 1101, 1195, 1199, 1012, 1012, 1189, 1189, 1233, 1248, 1248]",Paladin
"[7, 7, 29, 29, 214, 214, 303, 303, 328, 328, 490, 490, 508, 508, 556, 556, 717, 717, 761, 780, 780, 869, 869, 942, 943, 1037, 1037, 1175, 1216, 1216]",Paladin
"[7, 7, 29, 29, 214, 214, 303, 303, 328, 328, 490, 490, 508, 508, 556, 556, 717, 717, 761, 780, 780, 869, 869, 942, 943, 1037, 1037, 1175, 1216, 1216]",Paladin
